loss,accuracy,f1_score,roc_auc,average_precision,val_loss,val_accuracy,val_f1_score,val_roc_auc,val_average_precision,lr
2.2985458374023438,0.4926300048828125,0.25532281398773193,0.6789734363555908,0.48950278759002686,1.5364406108856201,0.5332136154174805,0.3038408160209656,0.7436954379081726,0.5603371858596802,0.00072
1.3257887363433838,0.5393190979957581,0.3576659858226776,0.7378721833229065,0.5621013045310974,1.1284748315811157,0.5652304291725159,0.42411595582962036,0.7619881629943848,0.602588951587677,0.00072
1.0488519668579102,0.5693228840827942,0.41012218594551086,0.7583403587341309,0.5996572971343994,0.9676493406295776,0.5682226419448853,0.38031142950057983,0.7666303515434265,0.6088423728942871,0.00072
0.9222779273986816,0.5738869905471802,0.4190347492694855,0.7680818438529968,0.6192977428436279,0.8723053336143494,0.5987432599067688,0.46349406242370605,0.7775607705116272,0.6332926750183105,0.00072
0.853350043296814,0.5916199088096619,0.4438709318637848,0.77535480260849,0.6327013373374939,0.8481762409210205,0.5837821960449219,0.4079151749610901,0.7719503045082092,0.6349873542785645,0.00072
0.8208339214324951,0.6005985736846924,0.46203503012657166,0.7808733582496643,0.6429198980331421,0.8176175355911255,0.5837821960449219,0.44292670488357544,0.7820112109184265,0.6401107907295227,0.00065148296
0.8030034899711609,0.6019454002380371,0.48012131452560425,0.7849320769309998,0.6495930552482605,0.7987332940101624,0.6053261756896973,0.5096494555473328,0.7887824177742004,0.6559726595878601,0.00058948615
0.7855385541915894,0.604938268661499,0.4982510209083557,0.7878658175468445,0.6570999026298523,0.7795067429542542,0.6083183884620667,0.5070043802261353,0.7847877144813538,0.651642918586731,0.00053338916
0.7770605087280273,0.6154133677482605,0.5167479515075684,0.7921132445335388,0.6635383367538452,0.7747774124145508,0.6205864548683167,0.5356441736221313,0.7914050221443176,0.6618849039077759,0.00048263048
0.7725156545639038,0.6158623099327087,0.5256881713867188,0.790655791759491,0.6617932319641113,0.7524030804634094,0.6205864548683167,0.5061815977096558,0.7974942326545715,0.6754496097564697,0.00043670213
0.76478111743927,0.6200523972511292,0.5307525396347046,0.7943728566169739,0.6668103933334351,0.7683650255203247,0.609814465045929,0.5241720080375671,0.7901401519775391,0.6636872291564941,0.00039514442
0.7604393362998962,0.6224467158317566,0.5349210500717163,0.7963972687721252,0.6699396967887878,0.7566367387771606,0.6208856701850891,0.5302575826644897,0.7949094772338867,0.6710359454154968,0.00035754146
0.7599794864654541,0.6210250854492188,0.5372210741043091,0.7954133152961731,0.6698940992355347,0.764483630657196,0.6083183884620667,0.5211980938911438,0.7878172397613525,0.6577003002166748,0.0003235169
0.7564665675163269,0.6281331777572632,0.5491990447044373,0.7971557974815369,0.6735647916793823,0.7477121949195862,0.6241771578788757,0.5281697511672974,0.7994933128356934,0.6769000887870789,0.0002927302
0.7509944438934326,0.6258136630058289,0.5486599206924438,0.7994465827941895,0.6781080365180969,0.7614131569862366,0.6193895936012268,0.5474487543106079,0.791390597820282,0.6623830199241638,0.00026487323
0.7506114840507507,0.6289562582969666,0.5530126690864563,0.8012382388114929,0.6779188513755798,0.7498749494552612,0.6268701553344727,0.5506857633590698,0.7962312698364258,0.6718131303787231,0.00023966722
0.748852550983429,0.6270108222961426,0.5527611970901489,0.800650417804718,0.6787021160125732,0.7510982751846313,0.6199880242347717,0.5546007752418518,0.7947607636451721,0.6751399636268616,0.00021685987
0.7452453970909119,0.6337448358535767,0.5603698492050171,0.8023185133934021,0.6829790472984314,0.756913423538208,0.6313584446907043,0.5599789023399353,0.7924886345863342,0.6690510511398315,0.00019622293
0.7433346509933472,0.6302282214164734,0.5628131628036499,0.8027251362800598,0.6830447912216187,0.7363396883010864,0.6337522268295288,0.5793236494064331,0.7999370694160461,0.682066798210144,0.00017754985
0.740570068359375,0.6331462860107422,0.5620701909065247,0.8036298751831055,0.6842175722122192,0.7561571598052979,0.6232794523239136,0.5554971098899841,0.7923385500907898,0.6717835664749146,0.00016065376
0.7388997077941895,0.6371118426322937,0.5676920413970947,0.805880069732666,0.6870108842849731,0.7433431148529053,0.6253740191459656,0.5608165264129639,0.7969133853912354,0.6770820617675781,0.00014536553
0.7382829785346985,0.6356902122497559,0.5657469630241394,0.8057572245597839,0.6883219480514526,0.7595629096031189,0.6229802370071411,0.5455631017684937,0.7957621216773987,0.6710120439529419,0.00013153217
0.7371011972427368,0.6372615098953247,0.5758972764015198,0.8067194819450378,0.6888428926467896,0.7438159584999084,0.626271665096283,0.5671960115432739,0.7955371737480164,0.6757849454879761,0.00011901523
0.7342958450317383,0.6392068862915039,0.5763068795204163,0.808509886264801,0.6926112771034241,0.7546667456626892,0.6229802370071411,0.564165472984314,0.796926736831665,0.6741026639938354,0.00010768944
